content_id,model,model_bias_class,avg_political_leaning,avg_score,num_summaries
U4NYj3Bp2OPjcscD,Qwen,left,1.0,0.5221147437890371,3
U4NYj3Bp2OPjcscD,Qwen,center,0.0,0.743462324142456,3
U4NYj3Bp2OPjcscD,Qwen,right,0.6666666666666666,0.7068452537059784,3
U4NYj3Bp2OPjcscD,Mistral,left,0.6666666666666666,0.6154104669888815,3
U4NYj3Bp2OPjcscD,Mistral,center,0.3333333333333333,0.8697171409924825,3
U4NYj3Bp2OPjcscD,Mistral,right,0.3333333333333333,0.8578144709269205,3
U4NYj3Bp2OPjcscD,Gemma,left,1.0,0.9981406728426615,3
U4NYj3Bp2OPjcscD,Gemma,center,1.0,0.9975460370381674,3
U4NYj3Bp2OPjcscD,Gemma,right,1.0,0.9985323548316956,3
U4NYj3Bp2OPjcscD,Llama,left,1.3333333333333333,0.70591934521993,3
U4NYj3Bp2OPjcscD,Llama,center,0.6666666666666666,0.699106752872467,3
U4NYj3Bp2OPjcscD,Llama,right,0.6666666666666666,0.7934468189875284,3
U4NYj3Bp2OPjcscD,Phi,left,0.6666666666666666,0.7984504898389181,3
U4NYj3Bp2OPjcscD,Phi,center,0.6666666666666666,0.794302225112915,3
U4NYj3Bp2OPjcscD,Phi,right,1.3333333333333333,0.630222906668981,3
TEonuZMnOtywRwVB,Qwen,left,0.0,0.935161292552948,3
TEonuZMnOtywRwVB,Qwen,center,0.0,0.9850316445032755,3
TEonuZMnOtywRwVB,Qwen,right,0.0,0.9476135571797689,3
TEonuZMnOtywRwVB,Mistral,left,0.0,0.9171698292096456,3
TEonuZMnOtywRwVB,Mistral,center,0.0,0.9872076511383057,3
TEonuZMnOtywRwVB,Mistral,right,0.3333333333333333,0.8830056389172872,3
TEonuZMnOtywRwVB,Gemma,left,0.0,0.9844920635223389,3
TEonuZMnOtywRwVB,Gemma,center,1.0,0.9738699992497762,3
TEonuZMnOtywRwVB,Gemma,right,0.6666666666666666,0.9858984549840292,3
TEonuZMnOtywRwVB,Llama,left,0.0,0.9489841461181641,3
TEonuZMnOtywRwVB,Llama,center,0.0,0.9280269145965576,3
TEonuZMnOtywRwVB,Llama,right,0.6666666666666666,0.932979961236318,3
TEonuZMnOtywRwVB,Phi,left,0.0,0.874396284421285,3
TEonuZMnOtywRwVB,Phi,center,0.0,0.9812326828638712,3
TEonuZMnOtywRwVB,Phi,right,0.0,0.9844077825546265,3
PtyG7znOfxI3NVk9,Qwen,left,2.0,0.821885903676351,3
PtyG7znOfxI3NVk9,Qwen,center,1.3333333333333333,0.7389676968256632,3
PtyG7znOfxI3NVk9,Qwen,right,2.0,0.893388052781423,3
PtyG7znOfxI3NVk9,Mistral,left,1.3333333333333333,0.7493696808815002,3
PtyG7znOfxI3NVk9,Mistral,center,1.3333333333333333,0.8293053507804871,3
PtyG7znOfxI3NVk9,Mistral,right,1.3333333333333333,0.809829314549764,3
PtyG7znOfxI3NVk9,Gemma,left,0.0,0.7209478219350179,3
PtyG7znOfxI3NVk9,Gemma,center,0.0,0.8752299348513285,3
PtyG7znOfxI3NVk9,Gemma,right,0.0,0.692337691783905,3
PtyG7znOfxI3NVk9,Llama,left,0.0,0.9987757205963135,3
PtyG7znOfxI3NVk9,Llama,center,0.0,0.8598839243253072,3
PtyG7znOfxI3NVk9,Llama,right,0.3333333333333333,0.7903385957082113,3
PtyG7znOfxI3NVk9,Phi,left,2.0,0.7819785078366598,3
PtyG7znOfxI3NVk9,Phi,center,2.0,0.8474317391713461,3
PtyG7znOfxI3NVk9,Phi,right,2.0,0.7322097222010294,3
syJ6ELOiIRKywr6m,Qwen,left,1.3333333333333333,0.8159109354019165,3
syJ6ELOiIRKywr6m,Qwen,center,1.3333333333333333,0.9066151976585388,3
syJ6ELOiIRKywr6m,Qwen,right,1.6666666666666667,0.8626338442166647,3
syJ6ELOiIRKywr6m,Mistral,left,1.0,0.8170186678568522,3
syJ6ELOiIRKywr6m,Mistral,center,1.0,0.9362691442171732,3
syJ6ELOiIRKywr6m,Mistral,right,1.0,0.9320416847864786,3
syJ6ELOiIRKywr6m,Gemma,left,1.0,0.8787446220715841,3
syJ6ELOiIRKywr6m,Gemma,center,1.0,0.7705569267272949,3
syJ6ELOiIRKywr6m,Gemma,right,0.6666666666666666,0.8449702262878418,3
syJ6ELOiIRKywr6m,Llama,left,2.0,0.7715367674827576,3
syJ6ELOiIRKywr6m,Llama,center,1.6666666666666667,0.6783486604690552,3
syJ6ELOiIRKywr6m,Llama,right,1.6666666666666667,0.8243352770805359,3
syJ6ELOiIRKywr6m,Phi,left,1.6666666666666667,0.8201722304026285,3
syJ6ELOiIRKywr6m,Phi,center,1.3333333333333333,0.7758047084013621,3
syJ6ELOiIRKywr6m,Phi,right,1.3333333333333333,0.8263976573944092,3
wUyBShUCRQMRmY4e,Qwen,left,1.0,0.7548064788182577,3
wUyBShUCRQMRmY4e,Qwen,center,0.3333333333333333,0.6635623375574747,3
wUyBShUCRQMRmY4e,Qwen,right,1.6666666666666667,0.6952271362145742,3
wUyBShUCRQMRmY4e,Mistral,left,1.3333333333333333,0.724358856678009,3
wUyBShUCRQMRmY4e,Mistral,center,1.0,0.832426110903422,3
wUyBShUCRQMRmY4e,Mistral,right,0.0,0.789152185122172,3
wUyBShUCRQMRmY4e,Gemma,left,1.0,0.9974489013353983,3
wUyBShUCRQMRmY4e,Gemma,center,1.0,0.807164212067922,3
wUyBShUCRQMRmY4e,Gemma,right,1.0,0.9986106554667155,3
wUyBShUCRQMRmY4e,Llama,left,0.3333333333333333,0.884307344754537,3
wUyBShUCRQMRmY4e,Llama,center,0.3333333333333333,0.8241222103436788,3
wUyBShUCRQMRmY4e,Llama,right,0.3333333333333333,0.8129448095957438,3
wUyBShUCRQMRmY4e,Phi,left,1.6666666666666667,0.5417534311612447,3
wUyBShUCRQMRmY4e,Phi,center,0.3333333333333333,0.751823345820109,3
wUyBShUCRQMRmY4e,Phi,right,1.3333333333333333,0.6595041751861572,3
CINmSCMZq2Tj9w2X,Qwen,left,2.0,0.8291823069254557,3
CINmSCMZq2Tj9w2X,Qwen,center,2.0,0.9034725228945414,3
CINmSCMZq2Tj9w2X,Qwen,right,0.6666666666666666,0.7753151059150696,3
CINmSCMZq2Tj9w2X,Mistral,left,0.0,0.7230170369148254,3
CINmSCMZq2Tj9w2X,Mistral,center,0.6666666666666666,0.5206807255744934,3
CINmSCMZq2Tj9w2X,Mistral,right,1.0,0.7102208336194357,3
CINmSCMZq2Tj9w2X,Gemma,left,1.0,0.9865692655245463,3
CINmSCMZq2Tj9w2X,Gemma,center,1.0,0.9219770232836405,3
CINmSCMZq2Tj9w2X,Gemma,right,1.0,0.9892331759134928,3
CINmSCMZq2Tj9w2X,Llama,left,0.0,0.9183157483736674,3
CINmSCMZq2Tj9w2X,Llama,center,0.3333333333333333,0.9730791648228964,3
CINmSCMZq2Tj9w2X,Llama,right,1.3333333333333333,0.5723176995913187,3
CINmSCMZq2Tj9w2X,Phi,left,0.6666666666666666,0.7739319006601969,3
CINmSCMZq2Tj9w2X,Phi,center,2.0,0.7260330120722452,3
CINmSCMZq2Tj9w2X,Phi,right,0.6666666666666666,0.6776123046875,3
ZZ4EJeH8WVJr7vas,Qwen,left,0.0,0.5917113721370697,3
ZZ4EJeH8WVJr7vas,Qwen,center,0.6666666666666666,0.6829859813054403,3
ZZ4EJeH8WVJr7vas,Qwen,right,1.0,0.5765697459379832,3
ZZ4EJeH8WVJr7vas,Mistral,left,0.0,0.8224850396315256,3
ZZ4EJeH8WVJr7vas,Mistral,center,0.3333333333333333,0.7576089898745219,3
ZZ4EJeH8WVJr7vas,Mistral,right,0.0,0.8319286704063416,3
ZZ4EJeH8WVJr7vas,Gemma,left,1.0,0.866359273592631,3
ZZ4EJeH8WVJr7vas,Gemma,center,1.0,0.9904967943827311,3
ZZ4EJeH8WVJr7vas,Gemma,right,0.6666666666666666,0.9461409250895182,3
ZZ4EJeH8WVJr7vas,Llama,left,0.0,0.6295607686042786,3
ZZ4EJeH8WVJr7vas,Llama,center,0.0,0.8448003927866617,3
ZZ4EJeH8WVJr7vas,Llama,right,0.6666666666666666,0.7731715639432272,3
ZZ4EJeH8WVJr7vas,Phi,left,1.3333333333333333,0.581194152434667,3
ZZ4EJeH8WVJr7vas,Phi,center,0.6666666666666666,0.5267763038476309,3
ZZ4EJeH8WVJr7vas,Phi,right,0.0,0.5712480147679647,3
tlUETx07o2zVF3b7,Qwen,left,1.3333333333333333,0.542794664700826,3
tlUETx07o2zVF3b7,Qwen,center,0.6666666666666666,0.6617415547370911,3
tlUETx07o2zVF3b7,Qwen,right,0.0,0.7099373539288839,3
tlUETx07o2zVF3b7,Mistral,left,0.3333333333333333,0.926850159962972,3
tlUETx07o2zVF3b7,Mistral,center,0.3333333333333333,0.6559683680534363,3
tlUETx07o2zVF3b7,Mistral,right,0.6666666666666666,0.7531245549519857,3
tlUETx07o2zVF3b7,Gemma,left,1.0,0.962004562218984,3
tlUETx07o2zVF3b7,Gemma,center,1.0,0.997776468594869,3
tlUETx07o2zVF3b7,Gemma,right,1.0,0.9803752899169922,3
tlUETx07o2zVF3b7,Llama,left,0.0,0.8906715512275696,3
tlUETx07o2zVF3b7,Llama,center,0.3333333333333333,0.8664776881535848,3
tlUETx07o2zVF3b7,Llama,right,0.6666666666666666,0.7226728598276774,3
tlUETx07o2zVF3b7,Phi,left,0.6666666666666666,0.6335574388504028,3
tlUETx07o2zVF3b7,Phi,center,0.0,0.6237428188323975,3
tlUETx07o2zVF3b7,Phi,right,1.3333333333333333,0.5874780416488647,3
c8peUGxBvJRpomTv,Qwen,left,0.0,0.7144691546758016,3
c8peUGxBvJRpomTv,Qwen,center,0.6666666666666666,0.691361129283905,3
c8peUGxBvJRpomTv,Qwen,right,0.0,0.5757097999254862,3
c8peUGxBvJRpomTv,Mistral,left,0.0,0.6195846597353617,3
c8peUGxBvJRpomTv,Mistral,center,0.0,0.8765046795209249,3
c8peUGxBvJRpomTv,Mistral,right,0.0,0.8593021631240845,3
c8peUGxBvJRpomTv,Gemma,left,0.6666666666666666,0.9338100353876749,3
c8peUGxBvJRpomTv,Gemma,center,0.6666666666666666,0.9420902132987976,3
c8peUGxBvJRpomTv,Gemma,right,0.6666666666666666,0.9368033210436503,3
c8peUGxBvJRpomTv,Llama,left,0.0,0.8675889770189921,3
c8peUGxBvJRpomTv,Llama,center,0.6666666666666666,0.8423410455385844,3
c8peUGxBvJRpomTv,Llama,right,0.3333333333333333,0.8777751922607422,3
c8peUGxBvJRpomTv,Phi,left,1.3333333333333333,0.7283360560735067,3
c8peUGxBvJRpomTv,Phi,center,0.6666666666666666,0.702298621336619,3
c8peUGxBvJRpomTv,Phi,right,0.6666666666666666,0.8017404278119405,3
5KxEgT2OMnjAGAYE,Qwen,left,1.6666666666666667,0.8617756764094034,3
5KxEgT2OMnjAGAYE,Qwen,center,2.0,0.7948427597681681,3
5KxEgT2OMnjAGAYE,Qwen,right,2.0,0.835777203241984,3
5KxEgT2OMnjAGAYE,Mistral,left,0.0,0.7580452760060629,3
5KxEgT2OMnjAGAYE,Mistral,center,0.3333333333333333,0.8847012917200724,3
5KxEgT2OMnjAGAYE,Mistral,right,0.3333333333333333,0.8979177077611288,3
5KxEgT2OMnjAGAYE,Gemma,left,0.6666666666666666,0.9436306357383728,3
5KxEgT2OMnjAGAYE,Gemma,center,0.6666666666666666,0.9280606309572855,3
5KxEgT2OMnjAGAYE,Gemma,right,1.0,0.944135864575704,3
5KxEgT2OMnjAGAYE,Llama,left,1.3333333333333333,0.739116390546163,3
5KxEgT2OMnjAGAYE,Llama,center,0.0,0.7336413264274597,3
5KxEgT2OMnjAGAYE,Llama,right,0.0,0.8770356178283691,3
5KxEgT2OMnjAGAYE,Phi,left,2.0,0.7193684975306193,3
5KxEgT2OMnjAGAYE,Phi,center,2.0,0.9060875574747721,3
5KxEgT2OMnjAGAYE,Phi,right,1.3333333333333333,0.7354221940040588,3
qR0e0rSyQ0EAVzK4,Qwen,left,2.0,0.9722358584403992,3
qR0e0rSyQ0EAVzK4,Qwen,center,2.0,0.8945582906405131,3
qR0e0rSyQ0EAVzK4,Qwen,right,1.3333333333333333,0.617270807425181,3
qR0e0rSyQ0EAVzK4,Mistral,left,0.3333333333333333,0.7742011149724325,3
qR0e0rSyQ0EAVzK4,Mistral,center,0.6666666666666666,0.8510211110115051,3
qR0e0rSyQ0EAVzK4,Mistral,right,0.6666666666666666,0.9364018638928732,3
qR0e0rSyQ0EAVzK4,Gemma,left,1.0,0.9967297116915385,3
qR0e0rSyQ0EAVzK4,Gemma,center,1.0,0.9401796062787374,3
qR0e0rSyQ0EAVzK4,Gemma,right,1.0,0.99344269434611,3
qR0e0rSyQ0EAVzK4,Llama,left,1.3333333333333333,0.9879276752471924,3
qR0e0rSyQ0EAVzK4,Llama,center,2.0,0.9885351459185282,3
qR0e0rSyQ0EAVzK4,Llama,right,1.0,0.6113122502962748,3
qR0e0rSyQ0EAVzK4,Phi,left,2.0,0.7613507310549418,3
qR0e0rSyQ0EAVzK4,Phi,center,2.0,0.8749668598175049,3
qR0e0rSyQ0EAVzK4,Phi,right,2.0,0.8954168160756429,3
5lstVFVesP8ZDBIY,Qwen,left,2.0,0.9966750741004944,3
5lstVFVesP8ZDBIY,Qwen,center,2.0,0.9883619745572408,3
5lstVFVesP8ZDBIY,Qwen,right,2.0,0.9967496593793234,3
5lstVFVesP8ZDBIY,Mistral,left,2.0,0.7719577352205912,3
5lstVFVesP8ZDBIY,Mistral,center,1.3333333333333333,0.8226499160130819,3
5lstVFVesP8ZDBIY,Mistral,right,0.0,0.8323221604029337,3
5lstVFVesP8ZDBIY,Gemma,left,1.0,0.9977430502573649,3
5lstVFVesP8ZDBIY,Gemma,center,1.0,0.9875713785489401,3
5lstVFVesP8ZDBIY,Gemma,right,0.6666666666666666,0.9500859181086222,3
5lstVFVesP8ZDBIY,Llama,left,1.0,0.7333817084630331,3
5lstVFVesP8ZDBIY,Llama,center,1.3333333333333333,0.891853392124176,3
5lstVFVesP8ZDBIY,Llama,right,0.6666666666666666,0.8475933273633321,3
5lstVFVesP8ZDBIY,Phi,left,2.0,0.9969901243845621,3
5lstVFVesP8ZDBIY,Phi,center,2.0,0.9938883185386658,3
5lstVFVesP8ZDBIY,Phi,right,2.0,0.9931275049845377,3
D5SAat4KoB62VJBY,Qwen,left,1.0,0.7013791898886362,3
D5SAat4KoB62VJBY,Qwen,center,1.3333333333333333,0.8298496007919312,3
D5SAat4KoB62VJBY,Qwen,right,1.6666666666666667,0.980313241481781,3
D5SAat4KoB62VJBY,Mistral,left,1.6666666666666667,0.7995156049728394,3
D5SAat4KoB62VJBY,Mistral,center,1.3333333333333333,0.8822650909423828,3
D5SAat4KoB62VJBY,Mistral,right,0.6666666666666666,0.765157143274943,3
D5SAat4KoB62VJBY,Gemma,left,1.0,0.9640708764394125,3
D5SAat4KoB62VJBY,Gemma,center,1.0,0.9409666657447815,3
D5SAat4KoB62VJBY,Gemma,right,1.0,0.6675267616907755,3
D5SAat4KoB62VJBY,Llama,left,1.3333333333333333,0.9898120363553365,3
D5SAat4KoB62VJBY,Llama,center,2.0,0.9733463724454244,3
D5SAat4KoB62VJBY,Llama,right,2.0,0.960442324479421,3
D5SAat4KoB62VJBY,Phi,left,1.6666666666666667,0.8690590461095175,3
D5SAat4KoB62VJBY,Phi,center,1.3333333333333333,0.910133957862854,3
D5SAat4KoB62VJBY,Phi,right,1.6666666666666667,0.8254288832346598,3
RdYyY059AH6BlRqr,Qwen,left,0.6666666666666666,0.6680437127749125,3
RdYyY059AH6BlRqr,Qwen,center,0.6666666666666666,0.7067758242289225,3
RdYyY059AH6BlRqr,Qwen,right,1.3333333333333333,0.722392757733663,3
RdYyY059AH6BlRqr,Mistral,left,0.0,0.8810110688209534,3
RdYyY059AH6BlRqr,Mistral,center,0.0,0.9271184206008911,3
RdYyY059AH6BlRqr,Mistral,right,0.0,0.9883908033370972,3
RdYyY059AH6BlRqr,Gemma,left,0.6666666666666666,0.9104165832201639,3
RdYyY059AH6BlRqr,Gemma,center,1.0,0.7340492208798727,3
RdYyY059AH6BlRqr,Gemma,right,1.0,0.9966435432434082,3
RdYyY059AH6BlRqr,Llama,left,0.0,0.9288555185000101,3
RdYyY059AH6BlRqr,Llama,center,0.0,0.9704895615577698,3
RdYyY059AH6BlRqr,Llama,right,0.0,0.8248252868652344,3
RdYyY059AH6BlRqr,Phi,left,0.0,0.7460229198137919,3
RdYyY059AH6BlRqr,Phi,center,0.6666666666666666,0.6529213587443033,3
RdYyY059AH6BlRqr,Phi,right,0.0,0.7970781127611796,3
QXOonIcF4SMVh64m,Qwen,left,1.3333333333333333,0.6293893853823344,3
QXOonIcF4SMVh64m,Qwen,center,2.0,0.6412374476591746,3
QXOonIcF4SMVh64m,Qwen,right,1.3333333333333333,0.5570289591948191,3
QXOonIcF4SMVh64m,Mistral,left,1.3333333333333333,0.709108293056488,3
QXOonIcF4SMVh64m,Mistral,center,0.6666666666666666,0.7816008528073629,3
QXOonIcF4SMVh64m,Mistral,right,0.0,0.7389784653981527,3
QXOonIcF4SMVh64m,Gemma,left,1.0,0.9982659419377645,3
QXOonIcF4SMVh64m,Gemma,center,1.0,0.9985888600349426,3
QXOonIcF4SMVh64m,Gemma,right,1.0,0.9985924363136292,3
QXOonIcF4SMVh64m,Llama,left,1.0,0.4278303881486257,3
QXOonIcF4SMVh64m,Llama,center,0.6666666666666666,0.6094321211179098,3
QXOonIcF4SMVh64m,Llama,right,0.6666666666666666,0.4258700410525004,3
QXOonIcF4SMVh64m,Phi,left,1.3333333333333333,0.6885010004043579,3
QXOonIcF4SMVh64m,Phi,center,1.3333333333333333,0.5200430154800415,3
QXOonIcF4SMVh64m,Phi,right,0.6666666666666666,0.39142317573229474,3
Cq9FunhDlu28EKwV,Qwen,left,1.6666666666666667,0.7126420934995016,3
Cq9FunhDlu28EKwV,Qwen,center,2.0,0.8032870292663574,3
Cq9FunhDlu28EKwV,Qwen,right,2.0,0.7042984962463379,3
Cq9FunhDlu28EKwV,Mistral,left,1.0,0.6629634400208791,3
Cq9FunhDlu28EKwV,Mistral,center,1.0,0.6756557822227478,3
Cq9FunhDlu28EKwV,Mistral,right,0.3333333333333333,0.7667250235875448,3
Cq9FunhDlu28EKwV,Gemma,left,0.3333333333333333,0.5994309385617574,3
Cq9FunhDlu28EKwV,Gemma,center,0.3333333333333333,0.6332561175028483,3
Cq9FunhDlu28EKwV,Gemma,right,1.0,0.8934054374694824,3
Cq9FunhDlu28EKwV,Llama,left,1.3333333333333333,0.7226589322090149,3
Cq9FunhDlu28EKwV,Llama,center,0.0,0.6776177287101746,3
Cq9FunhDlu28EKwV,Llama,right,0.3333333333333333,0.6589837570985159,3
Cq9FunhDlu28EKwV,Phi,left,0.6666666666666666,0.873963991800944,3
Cq9FunhDlu28EKwV,Phi,center,0.0,0.9001312851905823,3
Cq9FunhDlu28EKwV,Phi,right,1.3333333333333333,0.7045170068740845,3
51OcHaT0HNBD6iei,Qwen,left,2.0,0.8867300748825073,3
51OcHaT0HNBD6iei,Qwen,center,2.0,0.982670783996582,3
51OcHaT0HNBD6iei,Qwen,right,2.0,0.8454591631889343,3
51OcHaT0HNBD6iei,Mistral,left,0.6666666666666666,0.9002843697865804,3
51OcHaT0HNBD6iei,Mistral,center,0.6666666666666666,0.9223127166430155,3
51OcHaT0HNBD6iei,Mistral,right,2.0,0.9208721915880839,3
51OcHaT0HNBD6iei,Gemma,left,1.0,0.9985829591751099,3
51OcHaT0HNBD6iei,Gemma,center,1.0,0.9966268936793009,3
51OcHaT0HNBD6iei,Gemma,right,1.0,0.9980845848719279,3
51OcHaT0HNBD6iei,Llama,left,0.0,0.9936668674151102,3
51OcHaT0HNBD6iei,Llama,center,0.6666666666666666,0.8316409091154734,3
51OcHaT0HNBD6iei,Llama,right,0.0,0.9863550861676534,3
51OcHaT0HNBD6iei,Phi,left,0.0,0.7268802920977274,3
51OcHaT0HNBD6iei,Phi,center,0.0,0.6172750393549601,3
51OcHaT0HNBD6iei,Phi,right,0.6666666666666666,0.7347735365231832,3
crbKQ4fwRHh6P6ST,Qwen,left,2.0,0.837002158164978,3
crbKQ4fwRHh6P6ST,Qwen,center,2.0,0.9047954281171163,3
crbKQ4fwRHh6P6ST,Qwen,right,1.6666666666666667,0.7480097810427347,3
crbKQ4fwRHh6P6ST,Mistral,left,0.6666666666666666,0.7491754690806071,3
crbKQ4fwRHh6P6ST,Mistral,center,0.6666666666666666,0.805487593015035,3
crbKQ4fwRHh6P6ST,Mistral,right,0.6666666666666666,0.8325126767158508,3
crbKQ4fwRHh6P6ST,Gemma,left,1.0,0.9977175990740458,3
crbKQ4fwRHh6P6ST,Gemma,center,1.0,0.9974847833315531,3
crbKQ4fwRHh6P6ST,Gemma,right,1.0,0.8311030765374502,3
crbKQ4fwRHh6P6ST,Llama,left,0.6666666666666666,0.6869310935338339,3
crbKQ4fwRHh6P6ST,Llama,center,1.0,0.6321396231651306,3
crbKQ4fwRHh6P6ST,Llama,right,1.3333333333333333,0.6925455331802368,3
crbKQ4fwRHh6P6ST,Phi,left,2.0,0.6339799165725708,3
crbKQ4fwRHh6P6ST,Phi,center,2.0,0.8220161596934,3
crbKQ4fwRHh6P6ST,Phi,right,2.0,0.7660553455352783,3
tFtWVGoJC6bho58I,Qwen,left,2.0,0.9522010882695516,3
tFtWVGoJC6bho58I,Qwen,center,1.6666666666666667,0.8103528022766113,3
tFtWVGoJC6bho58I,Qwen,right,2.0,0.9366317391395569,3
tFtWVGoJC6bho58I,Mistral,left,2.0,0.9118210275967916,3
tFtWVGoJC6bho58I,Mistral,center,2.0,0.987229585647583,3
tFtWVGoJC6bho58I,Mistral,right,1.3333333333333333,0.8311361074447632,3
tFtWVGoJC6bho58I,Gemma,left,1.0,0.9476705193519592,3
tFtWVGoJC6bho58I,Gemma,center,1.0,0.8486972053845724,3
tFtWVGoJC6bho58I,Gemma,right,1.0,0.9922763307889303,3
tFtWVGoJC6bho58I,Llama,left,2.0,0.989357570807139,3
tFtWVGoJC6bho58I,Llama,center,2.0,0.9865884979565939,3
tFtWVGoJC6bho58I,Llama,right,2.0,0.9847857157389323,3
tFtWVGoJC6bho58I,Phi,left,1.6666666666666667,0.5549765626589457,3
tFtWVGoJC6bho58I,Phi,center,2.0,0.9717759291330973,3
tFtWVGoJC6bho58I,Phi,right,2.0,0.9111417730649313,3
RY0Bjt4hpC9jHCf0,Qwen,left,2.0,0.9983763496081034,3
RY0Bjt4hpC9jHCf0,Qwen,center,2.0,0.9971383810043335,3
RY0Bjt4hpC9jHCf0,Qwen,right,2.0,0.9968501130739847,3
RY0Bjt4hpC9jHCf0,Mistral,left,0.6666666666666666,0.906812826792399,3
RY0Bjt4hpC9jHCf0,Mistral,center,0.0,0.8562032580375671,3
RY0Bjt4hpC9jHCf0,Mistral,right,0.0,0.9273590445518494,3
RY0Bjt4hpC9jHCf0,Gemma,left,1.0,0.989663819471995,3
RY0Bjt4hpC9jHCf0,Gemma,center,1.0,0.88648655017217,3
RY0Bjt4hpC9jHCf0,Gemma,right,1.0,0.9869025945663452,3
RY0Bjt4hpC9jHCf0,Llama,left,1.6666666666666667,0.8816092014312744,3
RY0Bjt4hpC9jHCf0,Llama,center,1.3333333333333333,0.7312744458516439,3
RY0Bjt4hpC9jHCf0,Llama,right,1.6666666666666667,0.919189453125,3
RY0Bjt4hpC9jHCf0,Phi,left,2.0,0.9350323875745138,3
RY0Bjt4hpC9jHCf0,Phi,center,2.0,0.933643102645874,3
RY0Bjt4hpC9jHCf0,Phi,right,2.0,0.9364930589993795,3
0weGPoXNf52T6ELS,Qwen,left,1.0,0.6285362044970194,3
0weGPoXNf52T6ELS,Qwen,center,1.0,0.6891864140828451,3
0weGPoXNf52T6ELS,Qwen,right,1.3333333333333333,0.6060673097769419,3
0weGPoXNf52T6ELS,Mistral,left,1.0,0.7688782413800558,3
0weGPoXNf52T6ELS,Mistral,center,0.3333333333333333,0.7623149355252584,3
0weGPoXNf52T6ELS,Mistral,right,0.3333333333333333,0.8776725133260092,3
0weGPoXNf52T6ELS,Gemma,left,0.3333333333333333,0.7351113557815552,3
0weGPoXNf52T6ELS,Gemma,center,1.0,0.917179544766744,3
0weGPoXNf52T6ELS,Gemma,right,1.0,0.8479112585385641,3
0weGPoXNf52T6ELS,Llama,left,0.3333333333333333,0.7904541691144308,3
0weGPoXNf52T6ELS,Llama,center,1.3333333333333333,0.6246671080589294,3
0weGPoXNf52T6ELS,Llama,right,1.0,0.657154401143392,3
0weGPoXNf52T6ELS,Phi,left,1.0,0.5416353344917297,3
0weGPoXNf52T6ELS,Phi,center,1.6666666666666667,0.7047208448251089,3
0weGPoXNf52T6ELS,Phi,right,1.6666666666666667,0.8187863032023112,3
tnYn4wu3sq75bPCP,Qwen,left,2.0,0.5937114159266154,3
tnYn4wu3sq75bPCP,Qwen,center,1.3333333333333333,0.5997316042582194,3
tnYn4wu3sq75bPCP,Qwen,right,1.0,0.5727391044298807,3
tnYn4wu3sq75bPCP,Mistral,left,0.0,0.8514361381530762,3
tnYn4wu3sq75bPCP,Mistral,center,0.6666666666666666,0.8854347666104635,3
tnYn4wu3sq75bPCP,Mistral,right,0.0,0.670036792755127,3
tnYn4wu3sq75bPCP,Gemma,left,1.0,0.9015448888142904,3
tnYn4wu3sq75bPCP,Gemma,center,1.0,0.9944576223691305,3
tnYn4wu3sq75bPCP,Gemma,right,0.6666666666666666,0.8912967443466187,3
tnYn4wu3sq75bPCP,Llama,left,0.6666666666666666,0.4965870877106984,3
tnYn4wu3sq75bPCP,Llama,center,1.6666666666666667,0.6388460397720337,3
tnYn4wu3sq75bPCP,Llama,right,0.6666666666666666,0.6444238225618998,3
tnYn4wu3sq75bPCP,Phi,left,0.6666666666666666,0.6746945182482401,3
tnYn4wu3sq75bPCP,Phi,center,2.0,0.6468427777290344,3
tnYn4wu3sq75bPCP,Phi,right,1.3333333333333333,0.49927090605099994,3
CSIxEDNtTd3mCynX,Qwen,left,1.3333333333333333,0.48104358712832135,3
CSIxEDNtTd3mCynX,Qwen,center,1.3333333333333333,0.6182164053122202,3
CSIxEDNtTd3mCynX,Qwen,right,0.0,0.5683447321256002,3
CSIxEDNtTd3mCynX,Mistral,left,1.0,0.7184221744537354,3
CSIxEDNtTd3mCynX,Mistral,center,0.6666666666666666,0.848645031452179,3
CSIxEDNtTd3mCynX,Mistral,right,1.6666666666666667,0.8449431459108988,3
CSIxEDNtTd3mCynX,Gemma,left,1.0,0.9951906601587931,3
CSIxEDNtTd3mCynX,Gemma,center,1.0,0.9968845049540201,3
CSIxEDNtTd3mCynX,Gemma,right,1.0,0.9943525791168213,3
CSIxEDNtTd3mCynX,Llama,left,1.6666666666666667,0.6337643961111704,3
CSIxEDNtTd3mCynX,Llama,center,2.0,0.8796317974726359,3
CSIxEDNtTd3mCynX,Llama,right,1.6666666666666667,0.7589034835497538,3
CSIxEDNtTd3mCynX,Phi,left,0.6666666666666666,0.5354671478271484,3
CSIxEDNtTd3mCynX,Phi,center,1.3333333333333333,0.6729466617107391,3
CSIxEDNtTd3mCynX,Phi,right,2.0,0.6852131684621176,3
03jp4oTCccvv8kDH,Qwen,left,1.6666666666666667,0.7508907119433085,3
03jp4oTCccvv8kDH,Qwen,center,2.0,0.8316263755162557,3
03jp4oTCccvv8kDH,Qwen,right,2.0,0.841455340385437,3
03jp4oTCccvv8kDH,Mistral,left,0.6666666666666666,0.842840830485026,3
03jp4oTCccvv8kDH,Mistral,center,0.0,0.7787523667017618,3
03jp4oTCccvv8kDH,Mistral,right,1.6666666666666667,0.6937233805656433,3
